Datum (MEZ),Kernenergie,Laufwasser,Biomasse,Braunkohle,Steinkohle,Öl,Erdgas,Geothermie,Speicherwasser,Pumpspeicher,Andere,Müll,Wind Offshore,Wind Onshore,Solar,
2022-01-21T04:45+01:00,4096.3,1549.5,4740.1,13916.2,7391,172.4,5788.2,25.6,83.6,31.4,90.3,1075.4,6606.2,19081.3,0,
2022-01-21T05:00+01:00,4087.1,1553.2,4764.2,13980.9,7733.8,172.3,6500.7,25.4,24.4,21.3,90.6,1063,6864.1,19218.4,0,
2022-01-21T05:15+01:00,4095,1553.2,4773.1,14212.1,8017,171.8,6859.6,24.9,19.2,17.2,90.7,1064.8,6861.6,19350.4,0,
2022-01-21T05:30+01:00,4097,1554,4779.7,14175.9,8477.4,172.2,6945.6,25,18.4,163.6,91.3,1070.8,6816.7,19408.5,0,
2022-01-21T05:45+01:00,4097.7,1554.3,4794.1,14067,8849.3,177,7157.7,24.7,22.9,418.3,91.2,1070.4,6730.5,19653.8,0,
2022-01-21T06:00+01:00,4093.8,1558.1,4804.3,13549.2,8858.8,198.4,7704.2,24.5,26,308.5,91.2,1068.5,6748.1,19894.2,0,
2022-01-21T06:15+01:00,4095.6,1555.2,4872.5,13743.8,9060.3,211.7,8037.8,24.2,30.4,478,91.1,1074.6,6467.4,19726.7,0,
2022-01-21T06:30+01:00,4097.1,1556.4,4886.9,13767.3,9223.8,230.2,8539.1,24.3,83.9,768.4,91.1,1080.2,6320,19477.5,0,
2022-01-21T06:45+01:00,4095.2,1558.6,4937.3,13663,9390.7,240.1,9344.2,24.3,114.5,1150.7,91.1,1078.3,6290.8,19307.7,0,
2022-01-21T07:00+01:00,4085.8,1555.5,5022.8,13444.1,9569,244.4,9919.9,24.3,67.2,1049.1,91.1,1082.3,6067.5,19360.6,0,
2022-01-21T07:15+01:00,4094.2,1557.1,5065,13502.7,9605.3,244.6,10368.8,24.3,46,1409.2,91.2,1094.7,6163.1,19362.3,0,
2022-01-21T07:30+01:00,4095.2,1563.1,5101.5,13605.9,9621.2,244.5,10692.2,24.4,134.7,1700.1,91.1,1098.3,6054.8,19577.5,0.4,
2022-01-21T07:45+01:00,4095.6,1569.4,5125.2,13484.7,9727.6,244.6,11039.2,24.5,163.3,1783.2,91.2,1098.8,5877,19437,0.9,
2022-01-21T08:00+01:00,4095,1554.2,5162.2,13200.8,9828.9,244.4,11132.1,24.5,133.5,2165,91.1,1089.9,5852.1,19314.6,29.1,
2022-01-21T08:15+01:00,4092,1562.2,5178.8,13431.9,9968.2,243.9,11017.9,24.4,132.1,2169.9,91.1,1087.9,5991.2,19318.2,159.8,
2022-01-21T08:30+01:00,4090.4,1577.3,5183.6,13531.7,10100.5,243.7,10791.2,24.5,109.5,2092.5,91.1,1094.1,5856.5,19109.8,531.6,
2022-01-21T08:45+01:00,4092.1,1584.8,5183.8,13532,10235,243.4,10799.2,24.5,110.8,2188.1,91.1,1094.8,5401,18916.7,1154.9,
2022-01-21T09:00+01:00,4091.8,1579.3,5185.1,13539.1,10285.7,243,10951.9,24.5,203.5,2536.5,91.1,1099.7,5198.7,18112.6,1759.9,
2022-01-21T09:15+01:00,4090.6,1572.6,5182.2,13696.8,10337.1,243,10941.4,24.5,75.7,2203.7,91.1,1106.8,5214.4,17890.4,2360.5,
2022-01-21T09:30+01:00,4091.8,1567.5,5158.3,13710.3,10362.8,243.2,10853.5,24.4,46,2100,91.1,1109.3,5266.1,17659.7,2948,
2022-01-21T09:45+01:00,4091.1,1572,5157.7,13703.6,10410.5,243.2,10858.8,23,36.8,1953,91.1,1105.2,5167.4,17351.7,3675,
2022-01-21T10:00+01:00,4092.1,1575.9,5149.2,13790.5,10414.7,243.2,10984.2,21.1,112.3,2053.5,91.1,1101.2,4893.8,17056.6,4506.3,
2022-01-21T10:15+01:00,4091.7,1591.7,5137.5,13679.5,10414.1,243.6,10967.5,21.1,71.2,1785.1,91.1,1098.1,4983.2,16806.1,5397.6,
2022-01-21T10:30+01:00,4091.6,1590.7,5142.3,13726.3,10414.2,243.1,10937.6,21.2,122.9,1289.6,91.1,1092.7,5196.8,16741.6,6207.9,
2022-01-21T10:45+01:00,4090.5,1589.8,5144.2,13543.4,10384.2,243,10818.4,21.1,77.2,1026.5,91.1,1099.4,5288.2,16340.7,6975,
2022-01-21T11:00+01:00,4092.3,1591.4,5097.8,13394.8,10302.6,243.3,10580.2,21,36.2,950,91.1,1100.7,5154.3,16289.6,7629.4,
2022-01-21T11:15+01:00,4090,1583.7,5099.2,13390.4,10322.1,243.2,10594.1,21,113.9,613.7,91.1,1100.2,5030.4,16355.4,8200.3,
2022-01-21T11:30+01:00,4090,1580.9,5096.4,13380.8,10288.2,243.3,10529,20.9,74.8,537.5,91.1,1095,4881.1,16508.2,8819.8,
2022-01-21T11:45+01:00,4091.5,1580.3,5092.2,13202.2,10300.7,243.4,10543.2,21,28.2,344.4,91.1,1089.4,4737.5,16438.5,9353.3,
2022-01-21T12:00+01:00,4089.9,1576,5028.8,13046.4,10314.8,243.3,10884.1,21,80.5,267.2,91,1091,4721.7,16271.9,9741.7,
2022-01-21T12:15+01:00,4091.4,1588.7,5000.4,13049.8,10275.1,243.5,10763.5,20.9,80.6,207.4,91,1098.3,4765.1,16254.2,10221.4,
2022-01-21T12:30+01:00,4092.8,1595.9,5004.5,13060,10234.8,243.4,10491.3,21,35.3,218.6,91,1094.2,4956.1,16069.3,10390.1,
2022-01-21T12:45+01:00,4091,1592.6,5000.2,12896.1,10207.8,243.3,10514,20.8,24,93.4,91,1075.8,5179.1,16200.7,10267.6,
2022-01-21T13:00+01:00,4089.5,1595.8,4990.4,13086.6,10139.1,243.4,10910.1,20.9,46.8,402.4,91,1071.2,5202.2,16508.5,10051,
2022-01-21T13:15+01:00,4090.5,1594.6,4986.6,13075.9,9992,243.3,10908.9,20.8,27.7,328.1,91,1066.9,5451.2,16712.9,9684.2,
2022-01-21T13:30+01:00,4089.8,1588.7,4983.5,13161,9904.1,243.5,10638.9,20.8,29.1,330.9,91,1069,5715.4,16873.9,9144.4,
2022-01-21T13:45+01:00,4091,1581.9,5000.1,13148.7,9871.9,243.4,10534.5,20.7,27.4,201.2,91,1070.2,5918.6,16845.3,8504.3,
2022-01-21T14:00+01:00,4088.5,1581.3,4998.7,13357.1,9871.9,243.2,10630.8,20.8,66,495.2,91,1068.2,6358.2,16795.4,7715,
2022-01-21T14:15+01:00,4088,1587.2,5015.2,13420.1,9888.8,243.3,10537.8,20.8,69.2,748.6,91,1064.6,6598.7,16934.8,6770.6,
2022-01-21T14:30+01:00,4091,1606.9,5033.7,13501,9957.5,243.3,10529.9,20.8,91.2,806.1,90.9,1067.5,6749.8,16739,5815.3,
2022-01-21T14:45+01:00,4089.6,1603.7,5031.6,13410.1,10000.8,243.3,10650.9,21,119.4,1016.4,90.9,1084.3,6937,16814.1,4889.8,
2022-01-21T15:00+01:00,4086.7,1602.1,5063.3,13043.8,9998,243.2,10793.2,20.9,129.2,1783.6,90.9,1114.6,7026.7,16852.1,3831.4,
2022-01-21T15:15+01:00,4087.7,1596.7,5088.7,12913.6,10048.6,243.3,10877.9,21.2,113.9,2074.1,90.9,1103.3,6932.2,17019,2844.7,
2022-01-21T15:30+01:00,4085.1,1593.1,5097.6,12957.9,10087.1,243.2,10973.8,21.3,163.7,2317.5,90.9,1085.4,6969.6,16824.2,2108.6,
2022-01-21T15:45+01:00,4079.9,1586.7,5126.1,13009.8,10116.4,243.2,10983.7,21.2,88.8,2567,90.9,1091.4,7005,17129.7,1405,
2022-01-21T16:00+01:00,4084.4,1577.9,5160.6,13163.4,10122.5,243.5,10843,21.2,47,2139,90.9,1103.1,7030.7,17242.4,738.9,
2022-01-21T16:15+01:00,4084,1571.6,5183.4,13071.2,10069.9,243.1,10872.2,21,44.1,2196.8,90.9,1094.8,7028.7,17860.5,303.4,
2022-01-21T16:30+01:00,4083.2,1570.3,5185.9,13141.4,10018.9,243.3,10889.1,20.9,70.5,2566,90.9,1109.3,6724.9,18670.4,95.5,
2022-01-21T16:45+01:00,4084.7,1573,5189.1,13098.5,10082.1,243.2,10925.8,20.9,63.9,2730.4,90.9,1110.6,6696.2,19174.8,17.6,
2022-01-21T17:00+01:00,4082.5,1574.3,5204.1,12938.7,10063.4,241.7,11026.4,20.9,43.8,2287.8,90.9,1106.8,6718.5,19877.7,1.9,
2022-01-21T17:15+01:00,4082.9,1569.8,5180.9,12940.4,10157.9,233.5,11044,20.9,45.9,2493.3,90.9,1112.1,6678,20509.3,0.3,
2022-01-21T17:30+01:00,4080.3,1571,5180.4,12937.7,10233.5,221.3,11022.5,20.9,57.3,2383.1,90.9,1111.2,6600,21131.6,0,
2022-01-21T17:45+01:00,4075.5,1572.3,5187.2,12731.5,10014.7,206.8,11073.5,20.9,97.7,2463.1,90.9,1115.2,6285.6,21951,0,
2022-01-21T18:00+01:00,4071.4,1573.4,5157.7,12234.4,9811.9,192,11139.6,21,63.3,1496.5,91,1131.6,6278.1,22418.1,0,
2022-01-21T18:15+01:00,4074.1,1572,5142.3,12223.4,9756.3,177.5,11314.8,21,71.8,1058.7,90.9,1133.8,6271.1,22477.6,0,
2022-01-21T18:30+01:00,4072.6,1573.7,5125.5,12043.5,9756.8,170.6,11377.7,21,76.9,656.8,91,1134.8,6286.7,22727,0,
2022-01-21T18:45+01:00,4073.1,1572.8,5147.9,12148.6,9680.6,150.2,11324.4,21.1,68.7,493.4,91,1135.3,6274.2,22796.1,0,
2022-01-21T19:00+01:00,4076.7,1570.4,5105.6,12544.9,9535,116.3,11200.7,21.1,121.8,541.6,90.3,1135.8,6248.7,23038.9,0,
2022-01-21T19:15+01:00,4073.7,1563.4,5098.1,12536.2,9086.3,116.3,11081.3,21,94.5,516.6,90.2,1142.9,6191.1,23417.8,0,
2022-01-21T19:30+01:00,4072.1,1556.8,5087.1,12487.7,9154.2,116.3,10867.2,21,93.5,158.8,90.3,1118.6,6172.1,23944.6,0,
2022-01-21T19:45+01:00,4071.2,1551.8,5070.1,12349.5,9193.8,116.3,10442.3,21,87.2,117.1,90.2,1098.7,6179.8,24190.3,0,
2022-01-21T20:00+01:00,4071.7,1548.6,5001,12091.2,9074.6,116.3,9695,21.1,137.2,262.1,90.3,1101.5,6171.2,24393.7,0,
2022-01-21T20:15+01:00,4072.7,1544.3,4969.4,12028.4,8910.4,116.8,8581.5,21.1,55.4,137.3,90.3,1103.1,6152.1,24534.3,0,
2022-01-21T20:30+01:00,4072.6,1538.4,4965.6,11997.6,8873,116.3,7780.5,21.1,60.6,104.8,90.3,1106.7,6125.2,24632.8,0,
2022-01-21T20:45+01:00,4067.2,1544.9,4955.7,12032.3,8741.4,116.3,7420.3,21.2,47.8,8,90.3,1101.3,6060.3,24606.7,0,
2022-01-21T21:00+01:00,4072.4,1546.9,4926.3,11947.2,8489,116.3,6577.3,21.2,80.1,2,90.3,1107.8,5978.6,24906,0,
2022-01-21T21:15+01:00,4070.6,1544.8,4907.3,11848.2,8084.4,116.3,6338.6,21.3,67.3,1.8,90.3,1119.6,5929.3,25138,0,
2022-01-21T21:30+01:00,4069,1539.8,4906.5,11822.9,7915.2,116.3,6297.2,21.4,84.2,6.2,90.3,1121.3,5892.4,24991.3,0,
2022-01-21T21:45+01:00,4064.5,1541.2,4907.6,11949.9,7719.4,116.3,6273.5,21.4,88.1,2.7,90.3,1115,5930.2,24726.7,0,
2022-01-21T22:00+01:00,4077.3,1545.1,4850.8,12196,7592.7,116.3,6036.6,21.6,180.8,73.3,90.3,1119.9,5902.4,24130.3,0,
2022-01-21T22:15+01:00,4075.3,1555.2,4845,12178.8,7441.4,116.3,5841.8,21.9,83.4,37.7,90.3,1118.3,5847.5,24357.6,0,
2022-01-21T22:30+01:00,4074.8,1562.6,4842.1,12230.6,7318.9,116.3,5751.2,22,61,13.9,90.3,1117.7,5914.1,24353.7,0,
2022-01-21T22:45+01:00,4072.3,1560.6,4844.3,12362.4,7017.9,116.3,5751.1,22.2,59.8,2,90.3,1113.8,6019.4,24288.2,0,
2022-01-21T23:00+01:00,4074.6,1562.6,4806.4,12692.6,6554.8,116.3,5611.6,22.2,124.5,5.9,88.7,1130,5954.2,24375.1,0,
